"";"Date";"Time";"Global_active_power";"Global_reactive_power";"Voltage";"Global_intensity";"Sub_metering_1";"Sub_metering_2";"Sub_metering_3";"Global_active_power2"
"66893";2007-02-01;"04:16:00";"0.302";"0.094";"242.650";"1.200";"0.000";"0.000";0;0,302
"66894";2007-02-01;"04:17:00";"0.302";"0.096";"243.080";"1.200";"0.000";"0.000";0;0,302
"66895";2007-02-01;"04:18:00";"0.300";"0.100";"243.600";"1.200";"0.000";"0.000";0;0,3
"66896";2007-02-01;"04:19:00";"0.298";"0.096";"243.050";"1.200";"0.000";"0.000";0;0,298
"66897";2007-02-01;"04:20:00";"0.292";"0.086";"243.380";"1.200";"0.000";"0.000";0;0,292
"66898";2007-02-01;"04:21:00";"0.228";"0.000";"243.820";"1.000";"0.000";"0.000";0;0,228
"66899";2007-02-01;"04:22:00";"0.228";"0.000";"243.730";"1.000";"0.000";"0.000";0;0,228
"66900";2007-02-01;"04:23:00";"0.230";"0.000";"244.260";"1.000";"0.000";"0.000";0;0,23
"66901";2007-02-01;"04:24:00";"0.230";"0.000";"244.980";"1.000";"0.000";"0.000";0;0,23
"66902";2007-02-01;"04:25:00";"0.230";"0.000";"244.950";"1.000";"0.000";"0.000";0;0,23
"66903";2007-02-01;"04:26:00";"0.234";"0.000";"244.300";"1.000";"0.000";"0.000";0;0,234
"66904";2007-02-01;"04:27:00";"0.250";"0.000";"243.730";"1.000";"0.000";"0.000";0;0,25
"66905";2007-02-01;"04:28:00";"0.250";"0.000";"243.230";"1.000";"0.000";"0.000";0;0,25
"66906";2007-02-01;"04:29:00";"0.226";"0.000";"242.830";"1.000";"0.000";"0.000";0;0,226
"66907";2007-02-01;"04:30:00";"0.226";"0.000";"242.750";"1.000";"0.000";"0.000";0;0,226
"66908";2007-02-01;"04:31:00";"0.226";"0.000";"243.000";"1.000";"0.000";"0.000";0;0,226
"66909";2007-02-01;"04:32:00";"0.228";"0.000";"243.300";"1.000";"0.000";"0.000";0;0,228
"66910";2007-02-01;"04:33:00";"0.228";"0.000";"243.400";"1.000";"0.000";"0.000";0;0,228
"66911";2007-02-01;"04:34:00";"0.226";"0.000";"242.690";"1.000";"0.000";"0.000";0;0,226
"66912";2007-02-01;"04:35:00";"0.226";"0.000";"242.310";"1.000";"0.000";"0.000";0;0,226
"66913";2007-02-01;"04:36:00";"0.224";"0.000";"242.160";"1.000";"0.000";"0.000";0;0,224
"66914";2007-02-01;"04:37:00";"0.224";"0.000";"242.130";"1.000";"0.000";"0.000";0;0,224
"66915";2007-02-01;"04:38:00";"0.224";"0.000";"242.020";"1.000";"0.000";"0.000";0;0,224
"66916";2007-02-01;"04:39:00";"0.226";"0.000";"242.490";"1.000";"0.000";"0.000";0;0,226
"66917";2007-02-01;"04:40:00";"0.320";"0.090";"243.160";"1.400";"0.000";"0.000";0;0,32
"66918";2007-02-01;"04:41:00";"0.338";"0.128";"243.110";"1.400";"0.000";"0.000";0;0,338
"66919";2007-02-01;"04:42:00";"0.332";"0.122";"242.150";"1.400";"0.000";"0.000";0;0,332
"66920";2007-02-01;"04:43:00";"0.330";"0.124";"242.260";"1.400";"0.000";"0.000";0;0,33
"66921";2007-02-01;"04:44:00";"0.328";"0.124";"242.180";"1.400";"0.000";"0.000";0;0,328
"66922";2007-02-01;"04:45:00";"0.326";"0.122";"242.010";"1.400";"0.000";"0.000";0;0,326
"66923";2007-02-01;"04:46:00";"0.326";"0.122";"242.010";"1.400";"0.000";"0.000";0;0,326
"66924";2007-02-01;"04:47:00";"0.324";"0.120";"241.670";"1.400";"0.000";"0.000";0;0,324
"66925";2007-02-01;"04:48:00";"0.322";"0.120";"241.500";"1.400";"0.000";"0.000";0;0,322
"66926";2007-02-01;"04:49:00";"0.320";"0.120";"241.370";"1.400";"0.000";"0.000";0;0,32
"66927";2007-02-01;"04:50:00";"0.320";"0.122";"241.780";"1.400";"0.000";"0.000";0;0,32
"66928";2007-02-01;"04:51:00";"0.320";"0.124";"242.270";"1.400";"0.000";"0.000";0;0,32
"66929";2007-02-01;"04:52:00";"0.320";"0.120";"241.880";"1.400";"0.000";"0.000";0;0,32
"66930";2007-02-01;"04:53:00";"0.318";"0.120";"241.810";"1.400";"0.000";"0.000";0;0,318
"66931";2007-02-01;"04:54:00";"0.270";"0.052";"241.920";"1.200";"0.000";"0.000";0;0,27
"66932";2007-02-01;"04:55:00";"0.224";"0.000";"241.680";"1.000";"0.000";"0.000";0;0,224
"66933";2007-02-01;"04:56:00";"0.224";"0.000";"241.380";"1.000";"0.000";"0.000";0;0,224
"66934";2007-02-01;"04:57:00";"0.222";"0.000";"240.580";"1.000";"0.000";"0.000";0;0,222
"66935";2007-02-01;"04:58:00";"0.222";"0.000";"240.810";"1.000";"0.000";"0.000";0;0,222
"66936";2007-02-01;"04:59:00";"0.288";"0.048";"241.040";"1.400";"0.000";"0.000";0;0,288
"66937";2007-02-01;"05:00:00";"0.300";"0.090";"241.540";"1.200";"0.000";"0.000";0;0,3
"66938";2007-02-01;"05:01:00";"0.300";"0.088";"241.420";"1.200";"0.000";"0.000";0;0,3
"66939";2007-02-01;"05:02:00";"0.300";"0.088";"241.450";"1.200";"0.000";"0.000";0;0,3
"66940";2007-02-01;"05:03:00";"0.298";"0.086";"240.860";"1.200";"0.000";"0.000";0;0,298
"66941";2007-02-01;"05:04:00";"0.294";"0.084";"239.840";"1.200";"0.000";"0.000";0;0,294
"66942";2007-02-01;"05:05:00";"0.294";"0.082";"239.500";"1.200";"0.000";"0.000";0;0,294
"66943";2007-02-01;"05:06:00";"0.292";"0.082";"239.820";"1.200";"0.000";"0.000";0;0,292
"66944";2007-02-01;"05:07:00";"0.292";"0.082";"239.820";"1.200";"0.000";"0.000";0;0,292
"66945";2007-02-01;"05:08:00";"0.248";"0.000";"240.780";"1.000";"0.000";"0.000";0;0,248
"66946";2007-02-01;"05:09:00";"0.222";"0.000";"240.920";"1.000";"0.000";"0.000";0;0,222
"66947";2007-02-01;"05:10:00";"0.222";"0.000";"240.740";"1.000";"0.000";"0.000";0;0,222
"66948";2007-02-01;"05:11:00";"0.222";"0.000";"241.150";"1.000";"0.000";"0.000";0;0,222
"66949";2007-02-01;"05:12:00";"0.224";"0.000";"241.370";"1.000";"0.000";"0.000";0;0,224
"66950";2007-02-01;"05:13:00";"0.224";"0.000";"241.710";"1.000";"0.000";"0.000";0;0,224
"66951";2007-02-01;"05:14:00";"0.226";"0.000";"242.680";"1.000";"0.000";"0.000";0;0,226
"66952";2007-02-01;"05:15:00";"0.226";"0.000";"243.110";"1.000";"0.000";"0.000";0;0,226
"66953";2007-02-01;"05:16:00";"0.226";"0.000";"243.060";"1.000";"0.000";"0.000";0;0,226
"66954";2007-02-01;"05:17:00";"0.226";"0.000";"243.010";"1.000";"0.000";"0.000";0;0,226
"66955";2007-02-01;"05:18:00";"0.226";"0.000";"242.770";"1.000";"0.000";"0.000";0;0,226
"66956";2007-02-01;"05:19:00";"0.224";"0.000";"241.510";"1.000";"0.000";"0.000";0;0,224
"66957";2007-02-01;"05:20:00";"0.224";"0.000";"241.420";"1.000";"0.000";"0.000";0;0,224
"66958";2007-02-01;"05:21:00";"0.300";"0.062";"240.770";"1.400";"0.000";"0.000";0;0,3
"66959";2007-02-01;"05:22:00";"0.334";"0.116";"240.810";"1.400";"0.000";"0.000";0;0,334
"66960";2007-02-01;"05:23:00";"0.330";"0.116";"240.950";"1.400";"0.000";"0.000";0;0,33
"66961";2007-02-01;"05:24:00";"0.328";"0.120";"241.430";"1.400";"0.000";"0.000";0;0,328
"66962";2007-02-01;"05:25:00";"0.328";"0.120";"241.520";"1.400";"0.000";"0.000";0;0,328
"66963";2007-02-01;"05:26:00";"0.326";"0.120";"241.490";"1.400";"0.000";"0.000";0;0,326
"66964";2007-02-01;"05:27:00";"0.324";"0.118";"240.890";"1.400";"0.000";"0.000";0;0,324
"66965";2007-02-01;"05:28:00";"0.322";"0.118";"240.910";"1.400";"0.000";"0.000";0;0,322
"66966";2007-02-01;"05:29:00";"0.322";"0.122";"241.850";"1.400";"0.000";"0.000";0;0,322
"66967";2007-02-01;"05:30:00";"0.320";"0.118";"241.110";"1.400";"0.000";"0.000";0;0,32
"66968";2007-02-01;"05:31:00";"0.318";"0.118";"240.930";"1.400";"0.000";"0.000";0;0,318
"66969";2007-02-01;"05:32:00";"0.318";"0.118";"240.880";"1.400";"0.000";"0.000";0;0,318
"66970";2007-02-01;"05:33:00";"0.316";"0.116";"240.670";"1.400";"0.000";"0.000";0;0,316
"66971";2007-02-01;"05:34:00";"0.316";"0.114";"240.340";"1.400";"0.000";"0.000";0;0,316
"66972";2007-02-01;"05:35:00";"0.270";"0.052";"240.200";"1.200";"0.000";"0.000";0;0,27
"66973";2007-02-01;"05:36:00";"0.222";"0.000";"240.620";"1.000";"0.000";"0.000";0;0,222
"66974";2007-02-01;"05:37:00";"1.138";"0.000";"240.100";"5.000";"0.000";"0.000";13;1,138
"66975";2007-02-01;"05:38:00";"1.320";"0.000";"239.790";"5.400";"0.000";"0.000";19;1,32
"66976";2007-02-01;"05:39:00";"1.302";"0.000";"239.360";"5.400";"0.000";"0.000";18;1,302
"66977";2007-02-01;"05:40:00";"1.290";"0.000";"239.250";"5.400";"0.000";"0.000";17;1,29
"66978";2007-02-01;"05:41:00";"1.278";"0.000";"238.560";"5.200";"0.000";"0.000";18;1,278
"66979";2007-02-01;"05:42:00";"1.276";"0.000";"238.610";"5.200";"0.000";"0.000";18;1,276
"66980";2007-02-01;"05:43:00";"1.282";"0.000";"239.310";"5.200";"0.000";"0.000";17;1,282
"66981";2007-02-01;"05:44:00";"1.284";"0.000";"239.560";"5.200";"0.000";"0.000";18;1,284
"66982";2007-02-01;"05:45:00";"1.290";"0.000";"240.290";"5.200";"0.000";"0.000";18;1,29
"66983";2007-02-01;"05:46:00";"1.290";"0.000";"240.300";"5.200";"0.000";"0.000";17;1,29
"66984";2007-02-01;"05:47:00";"1.336";"0.000";"239.670";"5.600";"0.000";"0.000";18;1,336
"66985";2007-02-01;"05:48:00";"1.354";"0.072";"239.520";"5.600";"0.000";"0.000";18;1,354
"66986";2007-02-01;"05:49:00";"1.350";"0.072";"239.020";"5.600";"0.000";"0.000";17;1,35
"66987";2007-02-01;"05:50:00";"1.340";"0.068";"238.150";"5.600";"0.000";"0.000";18;1,34
"66988";2007-02-01;"05:51:00";"1.342";"0.068";"238.350";"5.600";"0.000";"0.000";17;1,342
"66989";2007-02-01;"05:52:00";"1.336";"0.068";"237.970";"5.600";"0.000";"0.000";17;1,336
"66990";2007-02-01;"05:53:00";"1.340";"0.070";"238.560";"5.600";"0.000";"0.000";18;1,34
"66991";2007-02-01;"05:54:00";"1.342";"0.070";"238.900";"5.600";"0.000";"0.000";17;1,342
"66992";2007-02-01;"05:55:00";"1.340";"0.070";"238.840";"5.600";"0.000";"0.000";18;1,34
"66993";2007-02-01;"05:56:00";"1.302";"0.000";"238.710";"5.400";"0.000";"0.000";17;1,302
"66994";2007-02-01;"05:57:00";"1.278";"0.000";"239.310";"5.200";"0.000";"0.000";18;1,278
"66995";2007-02-01;"05:58:00";"1.284";"0.000";"239.910";"5.200";"0.000";"0.000";17;1,284
"66996";2007-02-01;"05:59:00";"1.286";"0.000";"239.840";"5.200";"0.000";"0.000";18;1,286
"66997";2007-02-01;"06:00:00";"1.282";"0.000";"239.020";"5.200";"0.000";"0.000";18;1,282
"66998";2007-02-01;"06:01:00";"1.294";"0.000";"240.310";"5.400";"0.000";"0.000";17;1,294
"66999";2007-02-01;"06:02:00";"1.346";"0.000";"240.220";"5.600";"0.000";"0.000";18;1,346
"67000";2007-02-01;"06:03:00";"1.404";"0.104";"240.290";"5.800";"0.000";"0.000";18;1,404
"67001";2007-02-01;"06:04:00";"1.410";"0.108";"241.270";"5.800";"0.000";"0.000";17;1,41
"67002";2007-02-01;"06:05:00";"1.424";"0.116";"242.850";"5.800";"0.000";"0.000";19;1,424
"67003";2007-02-01;"06:06:00";"1.424";"0.118";"243.010";"5.800";"0.000";"0.000";18;1,424
"67004";2007-02-01;"06:07:00";"1.422";"0.118";"242.530";"5.800";"0.000";"0.000";18;1,422
"67005";2007-02-01;"06:08:00";"1.490";"0.132";"241.970";"6.200";"0.000";"0.000";18;1,49
"67006";2007-02-01;"06:09:00";"1.494";"0.130";"241.650";"6.200";"0.000";"0.000";18;1,494
"67007";2007-02-01;"06:10:00";"1.488";"0.128";"241.330";"6.200";"0.000";"0.000";17;1,488
"67008";2007-02-01;"06:11:00";"1.484";"0.128";"241.000";"6.200";"0.000";"0.000";18;1,484
"67009";2007-02-01;"06:12:00";"1.476";"0.126";"240.540";"6.000";"0.000";"0.000";18;1,476
"67010";2007-02-01;"06:13:00";"1.470";"0.122";"240.320";"6.000";"0.000";"0.000";18;1,47
"67011";2007-02-01;"06:14:00";"0.858";"0.112";"241.160";"4.000";"0.000";"0.000";6;0,858
"67012";2007-02-01;"06:15:00";"0.558";"0.118";"241.860";"2.400";"0.000";"0.000";0;0,558
"67013";2007-02-01;"06:16:00";"0.580";"0.128";"242.530";"2.400";"0.000";"0.000";0;0,58
"67014";2007-02-01;"06:17:00";"0.552";"0.112";"243.110";"2.200";"0.000";"1.000";0;0,552
"67015";2007-02-01;"06:18:00";"0.548";"0.110";"242.630";"2.200";"0.000";"2.000";0;0,548
"67016";2007-02-01;"06:19:00";"0.502";"0.110";"242.760";"2.000";"0.000";"1.000";0;0,502
"67017";2007-02-01;"06:20:00";"0.490";"0.114";"243.230";"2.000";"0.000";"1.000";0;0,49
"67018";2007-02-01;"06:21:00";"0.490";"0.114";"243.510";"2.000";"0.000";"2.000";0;0,49
"67019";2007-02-01;"06:22:00";"1.102";"0.106";"242.820";"5.000";"0.000";"1.000";8;1,102
"67020";2007-02-01;"06:23:00";"1.590";"0.098";"241.820";"6.600";"0.000";"2.000";18;1,59
"67021";2007-02-01;"06:24:00";"1.590";"0.102";"242.860";"6.400";"0.000";"1.000";19;1,59
"67022";2007-02-01;"06:25:00";"1.586";"0.102";"243.140";"6.400";"0.000";"1.000";18;1,586
"67023";2007-02-01;"06:26:00";"1.588";"0.104";"243.560";"6.400";"0.000";"2.000";18;1,588
"67024";2007-02-01;"06:27:00";"1.584";"0.104";"243.350";"6.400";"0.000";"1.000";18;1,584
"67025";2007-02-01;"06:28:00";"1.580";"0.102";"243.220";"6.400";"0.000";"1.000";19;1,58
"67026";2007-02-01;"06:29:00";"1.580";"0.104";"243.310";"6.400";"0.000";"2.000";18;1,58
"67027";2007-02-01;"06:30:00";"1.578";"0.104";"243.250";"6.400";"0.000";"1.000";18;1,578
"67028";2007-02-01;"06:31:00";"1.578";"0.104";"243.470";"6.400";"0.000";"1.000";18;1,578
"67029";2007-02-01;"06:32:00";"1.578";"0.104";"243.510";"6.400";"0.000";"2.000";18;1,578
"67030";2007-02-01;"06:33:00";"1.570";"0.102";"242.990";"6.400";"0.000";"1.000";18;1,57
"67031";2007-02-01;"06:34:00";"1.574";"0.104";"243.470";"6.400";"0.000";"1.000";18;1,574
"67032";2007-02-01;"06:35:00";"1.606";"0.128";"243.180";"6.600";"0.000";"2.000";19;1,606
"67033";2007-02-01;"06:36:00";"2.246";"0.228";"241.120";"9.400";"0.000";"1.000";17;2,246
"67034";2007-02-01;"06:37:00";"2.658";"0.224";"240.560";"11.000";"0.000";"1.000";18;2,658
"67035";2007-02-01;"06:38:00";"4.962";"0.204";"238.690";"22.400";"0.000";"1.000";18;4,962
"67036";2007-02-01;"06:39:00";"6.536";"0.188";"236.900";"27.600";"0.000";"2.000";17;6,536
"67037";2007-02-01;"06:40:00";"5.292";"0.202";"238.440";"22.200";"0.000";"1.000";17;5,292
"67038";2007-02-01;"06:41:00";"5.810";"0.208";"237.640";"24.400";"0.000";"1.000";18;5,81
"67039";2007-02-01;"06:42:00";"5.606";"0.262";"237.630";"23.800";"0.000";"1.000";17;5,606
"67040";2007-02-01;"06:43:00";"4.678";"0.310";"238.980";"19.800";"0.000";"1.000";17;4,678
"67041";2007-02-01;"06:44:00";"3.900";"0.380";"239.750";"16.400";"0.000";"2.000";18;3,9
"67042";2007-02-01;"06:45:00";"3.368";"0.322";"240.290";"14.000";"0.000";"0.000";18;3,368
"67043";2007-02-01;"06:46:00";"3.180";"0.270";"240.730";"13.200";"0.000";"0.000";18;3,18
"67044";2007-02-01;"06:47:00";"3.178";"0.266";"240.650";"13.200";"0.000";"0.000";17;3,178
"67045";2007-02-01;"06:48:00";"3.192";"0.268";"240.940";"13.200";"0.000";"0.000";18;3,192
"67046";2007-02-01;"06:49:00";"3.252";"0.268";"240.980";"13.400";"0.000";"0.000";18;3,252
"67047";2007-02-01;"06:50:00";"3.124";"0.160";"240.730";"13.000";"0.000";"0.000";18;3,124
"67048";2007-02-01;"06:51:00";"2.792";"0.122";"240.630";"11.600";"0.000";"0.000";17;2,792
"67049";2007-02-01;"06:52:00";"2.808";"0.124";"240.930";"11.600";"0.000";"0.000";18;2,808
"67050";2007-02-01;"06:53:00";"2.818";"0.126";"241.430";"11.600";"0.000";"0.000";18;2,818
"67051";2007-02-01;"06:54:00";"2.812";"0.126";"241.530";"11.600";"0.000";"0.000";18;2,812
"67052";2007-02-01;"06:55:00";"2.970";"0.122";"241.060";"12.200";"0.000";"0.000";18;2,97
"67053";2007-02-01;"06:56:00";"3.004";"0.118";"240.630";"12.400";"0.000";"0.000";18;3,004
"67054";2007-02-01;"06:57:00";"2.974";"0.118";"240.310";"12.400";"0.000";"0.000";17;2,974
"67055";2007-02-01;"06:58:00";"2.924";"0.000";"241.080";"12.000";"0.000";"0.000";18;2,924
"67056";2007-02-01;"06:59:00";"2.912";"0.000";"241.480";"12.000";"0.000";"0.000";18;2,912
"67057";2007-02-01;"07:00:00";"2.708";"0.000";"241.550";"11.200";"0.000";"0.000";18;2,708
"67058";2007-02-01;"07:01:00";"3.180";"0.000";"240.460";"13.200";"0.000";"0.000";18;3,18
"67059";2007-02-01;"07:02:00";"3.026";"0.000";"240.230";"12.600";"0.000";"0.000";17;3,026
"67060";2007-02-01;"07:03:00";"2.992";"0.000";"240.000";"12.400";"0.000";"0.000";18;2,992
"67061";2007-02-01;"07:04:00";"2.938";"0.000";"239.540";"12.200";"0.000";"0.000";17;2,938
"67062";2007-02-01;"07:05:00";"2.930";"0.000";"239.800";"12.200";"0.000";"0.000";18;2,93
"67063";2007-02-01;"07:06:00";"2.934";"0.000";"240.060";"12.200";"0.000";"0.000";18;2,934
"67064";2007-02-01;"07:07:00";"2.894";"0.000";"239.770";"12.000";"0.000";"0.000";17;2,894
"67065";2007-02-01;"07:08:00";"2.842";"0.000";"238.820";"11.800";"0.000";"0.000";18;2,842
"67066";2007-02-01;"07:09:00";"2.874";"0.000";"240.230";"11.800";"0.000";"0.000";18;2,874
"67067";2007-02-01;"07:10:00";"2.360";"0.000";"242.680";"9.800";"0.000";"0.000";18;2,36
"67068";2007-02-01;"07:11:00";"2.106";"0.000";"243.290";"8.600";"0.000";"0.000";18;2,106
"67069";2007-02-01;"07:12:00";"2.126";"0.000";"242.090";"8.800";"0.000";"0.000";18;2,126
"67070";2007-02-01;"07:13:00";"2.108";"0.000";"241.560";"8.600";"0.000";"0.000";18;2,108
"67071";2007-02-01;"07:14:00";"2.108";"0.000";"241.180";"8.600";"0.000";"0.000";17;2,108
"67072";2007-02-01;"07:15:00";"2.108";"0.000";"240.600";"8.800";"0.000";"0.000";18;2,108
"67073";2007-02-01;"07:16:00";"2.120";"0.000";"240.610";"8.800";"0.000";"0.000";18;2,12
"67074";2007-02-01;"07:17:00";"2.116";"0.000";"240.220";"8.800";"0.000";"0.000";18;2,116
"67075";2007-02-01;"07:18:00";"2.060";"0.000";"239.650";"8.600";"0.000";"0.000";17;2,06
"67076";2007-02-01;"07:19:00";"2.586";"0.000";"239.340";"10.800";"0.000";"0.000";18;2,586
"67077";2007-02-01;"07:20:00";"2.448";"0.094";"239.060";"10.200";"0.000";"0.000";17;2,448
"67078";2007-02-01;"07:21:00";"2.088";"0.102";"240.270";"8.600";"0.000";"0.000";18;2,088
"67079";2007-02-01;"07:22:00";"2.150";"0.092";"239.630";"9.000";"0.000";"0.000";18;2,15
"67080";2007-02-01;"07:23:00";"2.206";"0.090";"239.790";"9.200";"0.000";"0.000";17;2,206
"67081";2007-02-01;"07:24:00";"2.292";"0.180";"239.560";"9.600";"0.000";"0.000";18;2,292
"67082";2007-02-01;"07:25:00";"2.320";"0.220";"239.290";"9.600";"0.000";"0.000";17;2,32
"67083";2007-02-01;"07:26:00";"2.494";"0.212";"238.520";"10.400";"0.000";"0.000";18;2,494
"67084";2007-02-01;"07:27:00";"2.670";"0.214";"239.100";"11.200";"0.000";"0.000";17;2,67
"67085";2007-02-01;"07:28:00";"3.066";"0.212";"239.750";"12.800";"0.000";"0.000";18;3,066
"67086";2007-02-01;"07:29:00";"2.760";"0.214";"240.020";"11.400";"0.000";"0.000";18;2,76
"67087";2007-02-01;"07:30:00";"3.070";"0.222";"239.360";"12.800";"0.000";"0.000";17;3,07
"67088";2007-02-01;"07:31:00";"3.004";"0.162";"238.980";"12.600";"0.000";"0.000";18;3,004
"67089";2007-02-01;"07:32:00";"3.492";"0.114";"237.960";"14.600";"0.000";"0.000";17;3,492
"67090";2007-02-01;"07:33:00";"3.628";"0.114";"237.510";"15.200";"0.000";"0.000";17;3,628
"67091";2007-02-01;"07:34:00";"3.730";"0.114";"237.610";"15.600";"0.000";"0.000";18;3,73
"67092";2007-02-01;"07:35:00";"4.332";"0.228";"236.960";"18.400";"0.000";"0.000";17;4,332
"67093";2007-02-01;"07:36:00";"3.904";"0.108";"236.510";"16.400";"0.000";"0.000";17;3,904
"67094";2007-02-01;"07:37:00";"3.766";"0.110";"237.170";"15.800";"0.000";"0.000";17;3,766
"67095";2007-02-01;"07:38:00";"5.268";"0.102";"236.550";"23.400";"0.000";"0.000";17;5,268
"67096";2007-02-01;"07:39:00";"7.482";"0.000";"233.620";"32.000";"0.000";"0.000";17;7,482
"67097";2007-02-01;"07:40:00";"5.024";"0.000";"236.410";"21.600";"0.000";"0.000";17;5,024
"67098";2007-02-01;"07:41:00";"3.592";"0.000";"237.720";"15.000";"0.000";"0.000";18;3,592
"67099";2007-02-01;"07:42:00";"4.684";"0.000";"236.480";"19.800";"0.000";"0.000";17;4,684
"67100";2007-02-01;"07:43:00";"4.764";"0.000";"236.330";"20.000";"0.000";"0.000";17;4,764
"67101";2007-02-01;"07:44:00";"3.552";"0.000";"237.910";"14.800";"0.000";"0.000";17;3,552
"67102";2007-02-01;"07:45:00";"3.466";"0.000";"236.380";"14.600";"0.000";"0.000";17;3,466
"67103";2007-02-01;"07:46:00";"3.286";"0.000";"237.140";"13.800";"0.000";"0.000";18;3,286
"67104";2007-02-01;"07:47:00";"3.200";"0.000";"236.820";"13.400";"0.000";"0.000";17;3,2
"67105";2007-02-01;"07:48:00";"3.196";"0.000";"236.650";"13.400";"0.000";"0.000";17;3,196
"67106";2007-02-01;"07:49:00";"3.332";"0.000";"236.210";"14.000";"0.000";"0.000";17;3,332
"67107";2007-02-01;"07:50:00";"3.406";"0.166";"236.640";"14.400";"0.000";"0.000";17;3,406
"67108";2007-02-01;"07:51:00";"3.184";"0.154";"236.560";"13.400";"0.000";"0.000";17;3,184
"67109";2007-02-01;"07:52:00";"2.960";"0.146";"236.300";"12.400";"0.000";"0.000";18;2,96
"67110";2007-02-01;"07:53:00";"2.874";"0.086";"236.540";"12.000";"0.000";"0.000";17;2,874
"67111";2007-02-01;"07:54:00";"2.580";"0.000";"236.750";"10.800";"0.000";"0.000";17;2,58
"67112";2007-02-01;"07:55:00";"2.566";"0.000";"236.460";"10.800";"0.000";"0.000";17;2,566
"67113";2007-02-01;"07:56:00";"2.546";"0.000";"235.460";"10.800";"0.000";"0.000";17;2,546
"67114";2007-02-01;"07:57:00";"2.634";"0.046";"236.310";"11.000";"0.000";"0.000";17;2,634
"67115";2007-02-01;"07:58:00";"2.678";"0.102";"236.800";"11.200";"0.000";"0.000";17;2,678
"67116";2007-02-01;"07:59:00";"2.686";"0.100";"236.510";"11.200";"0.000";"0.000";18;2,686
"67117";2007-02-01;"08:00:00";"2.832";"0.220";"235.970";"12.000";"0.000";"0.000";17;2,832
"67118";2007-02-01;"08:01:00";"2.744";"0.194";"235.220";"11.600";"0.000";"0.000";17;2,744
"67119";2007-02-01;"08:02:00";"2.728";"0.196";"235.770";"11.600";"0.000";"0.000";17;2,728
"67120";2007-02-01;"08:03:00";"2.708";"0.192";"234.860";"11.400";"0.000";"0.000";17;2,708
"67121";2007-02-01;"08:04:00";"2.694";"0.190";"234.290";"11.400";"0.000";"0.000";16;2,694
"67122";2007-02-01;"08:05:00";"2.788";"0.186";"233.780";"11.800";"0.000";"0.000";17;2,788
"67123";2007-02-01;"08:06:00";"2.812";"0.188";"234.290";"12.000";"0.000";"0.000";17;2,812
"67124";2007-02-01;"08:07:00";"2.820";"0.200";"234.310";"12.000";"0.000";"0.000";17;2,82
"67125";2007-02-01;"08:08:00";"2.886";"0.214";"233.840";"12.400";"0.000";"0.000";17;2,886
"67126";2007-02-01;"08:09:00";"4.116";"0.194";"233.050";"17.600";"2.000";"0.000";16;4,116
"67127";2007-02-01;"08:10:00";"2.878";"0.200";"234.550";"12.200";"1.000";"0.000";17;2,878
"67128";2007-02-01;"08:11:00";"2.860";"0.196";"233.910";"12.200";"1.000";"0.000";17;2,86
"67129";2007-02-01;"08:12:00";"2.766";"0.198";"234.080";"11.800";"1.000";"0.000";17;2,766
"67130";2007-02-01;"08:13:00";"2.660";"0.170";"234.310";"11.400";"2.000";"0.000";17;2,66
"67131";2007-02-01;"08:14:00";"2.516";"0.000";"235.010";"10.600";"1.000";"0.000";17;2,516
"67132";2007-02-01;"08:15:00";"2.698";"0.174";"235.510";"11.400";"1.000";"0.000";17;2,698
"67133";2007-02-01;"08:16:00";"2.990";"0.186";"237.830";"12.600";"1.000";"0.000";17;2,99
"67134";2007-02-01;"08:17:00";"2.632";"0.080";"238.630";"11.000";"1.000";"0.000";17;2,632
"67135";2007-02-01;"08:18:00";"2.664";"0.000";"238.590";"11.000";"2.000";"0.000";18;2,664
"67136";2007-02-01;"08:19:00";"2.712";"0.000";"238.060";"11.400";"1.000";"0.000";17;2,712
"67137";2007-02-01;"08:20:00";"2.702";"0.000";"238.420";"11.200";"1.000";"0.000";18;2,702
"67138";2007-02-01;"08:21:00";"2.906";"0.000";"238.670";"12.200";"1.000";"0.000";17;2,906
"67139";2007-02-01;"08:22:00";"3.246";"0.000";"238.010";"13.800";"2.000";"0.000";18;3,246
"67140";2007-02-01;"08:23:00";"2.774";"0.000";"237.860";"11.600";"1.000";"0.000";17;2,774
"67141";2007-02-01;"08:24:00";"2.768";"0.000";"237.860";"11.600";"1.000";"0.000";17;2,768
"67142";2007-02-01;"08:25:00";"2.774";"0.000";"238.230";"11.600";"1.000";"0.000";18;2,774
"67143";2007-02-01;"08:26:00";"2.750";"0.000";"237.470";"11.600";"1.000";"0.000";17;2,75
"67144";2007-02-01;"08:27:00";"2.744";"0.000";"238.130";"11.400";"1.000";"0.000";17;2,744
